,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
23,0.00389864,0.00145722,0.00146485,0.00152589,0.0134431,0.00440982,0.0639729,0.0340121,0.0854344,0.0619204,0.0998769,0.118775,0.141023,0.151086,0.152513,0.152139,0.146813,0.100876,0.0850835,0.0855031,0.054024,0.0228883,0.00165559,0.00139619,0.000785831,0.000564579,0.000534061,0.000488285,0.000450136,0.000419619
24,0.00556186,0.00144196,0.00145722,0.001503,0.0108872,0.00501254,0.0761495,0.0179368,0.11187,0.0339205,0.107697,0.12217,0.138535,0.151406,0.152749,0.151589,0.149667,0.0932164,0.118805,0.0314791,0.0762486,0.00416568,0.00472263,0.00097657,0.000785831,0.00055695,0.000534061,0.000480654,0.000457766,0.000419619
25,0.00360872,0.00143433,0.00151063,0.00153352,0.0212938,0.0156709,0.102669,0.0356371,0.144784,0.0464404,0.144761,0.129609,0.148461,0.152375,0.152825,0.150681,0.151345,0.086823,0.146897,0.0298387,0.127145,0.00311281,0.0130921,0.000915531,0.000740055,0.00055695,0.000526432,0.000480654,0.000457766,0.000419619
26,0.0041199,0.00144196,0.00154115,0.00151826,0.0219651,0.022194,0.106614,0.0570223,0.149621,0.0650029,0.151551,0.124444,0.151948,0.151986,0.152848,0.151422,0.152757,0.0947499,0.152116,0.0543978,0.139894,0.0175706,0.0219804,0.000938419,0.000747684,0.000564579,0.000518803,0.000495914,0.000457766,0.000427248
27,0.00485232,0.00143433,0.00157929,0.00154877,0.0169374,0.0364459,0.103882,0.0921407,0.15001,0.105599,0.153161,0.130807,0.153069,0.152078,0.153085,0.151689,0.153001,0.109025,0.152726,0.0845571,0.144372,0.0323031,0.0259172,0.000877384,0.000907902,0.00054932,0.000511173,0.000488285,0.000473024,0.000419619
28,0.00460055,0.00146485,0.00157929,0.00180817,0.0092774,0.0593646,0.0940022,0.128488,0.146256,0.14177,0.152406,0.145219,0.152581,0.152055,0.152658,0.151757,0.152703,0.139451,0.150521,0.132112,0.143701,0.0503085,0.0230104,0.000823978,0.000915531,0.000534061,0.000518803,0.000480654,0.000473024,0.000419619
29,0.00395969,0.00148011,0.00152589,0.0019455,0.00316621,0.0550921,0.0629506,0.135865,0.130265,0.150865,0.142373,0.150834,0.143037,0.15204,0.143975,0.152261,0.143868,0.150155,0.137803,0.147691,0.133965,0.075829,0.0128327,0.00125886,0.000892643,0.000526432,0.000518803,0.000480654,0.000473024,0.000419619
30,0.00344087,0.00152589,0.00149537,0.00203706,0.00193024,0.051842,0.0257493,0.136468,0.07515,0.152963,0.105652,0.152421,0.10862,0.152291,0.112427,0.152192,0.112023,0.152497,0.0909963,0.152017,0.104859,0.0840383,0.00246431,0.00306703,0.000907902,0.000518803,0.000518803,0.000488285,0.000473024,0.000450136
31,0.00372316,0.00154877,0.00147248,0.00195314,0.0016327,0.046593,0.00670627,0.134576,0.0252992,0.152879,0.0391848,0.152368,0.0417864,0.152345,0.0432513,0.152238,0.0428088,0.15239,0.031296,0.151994,0.0377047,0.0845494,0.00158692,0.00365449,0.000999458,0.000518803,0.000526432,0.000495914,0.000473024,0.000473024
32,0.00337984,0.00152589,0.00146485,0.00172425,0.00154877,0.0349352,0.0026169,0.125421,0.00573733,0.144212,0.0113755,0.144464,0.012497,0.147195,0.0134583,0.147424,0.0132371,0.145768,0.00837713,0.146348,0.00952917,0.0745625,0.00164796,0.0019455,0.00108338,0.000518803,0.000541691,0.000488285,0.000480654,0.000473024
33,0.0028,0.00149537,0.00144959,0.00154115,0.00154115,0.0135804,0.00215913,0.0738835,0.00310518,0.102822,0.00378419,0.107689,0.00389864,0.120873,0.00416568,0.123131,0.0042496,0.114411,0.00390628,0.122315,0.00358583,0.0260316,0.00188447,0.00104523,0.00115205,0.000518803,0.00054932,0.000488285,0.000473024,0.000473024
34,0.00265504,0.00146485,0.00144959,0.00148774,0.0015564,0.00404361,0.00213625,0.0253068,0.00444034,0.0377734,0.0035782,0.0400317,0.00284578,0.050133,0.00247957,0.0524065,0.00279237,0.0454638,0.0106507,0.0515826,0.00797278,0.00378419,0.00462344,0.000984199,0.00128175,0.000526432,0.00055695,0.000488285,0.000473024,0.000480654
35,0.00253297,0.00143433,0.00145722,0.00146485,0.0016327,0.00215913,0.00337221,0.00640109,0.0199968,0.0102921,0.0152054,0.0114594,0.00807196,0.0157548,0.00279237,0.017296,0.00505069,0.0139008,0.0327685,0.0161439,0.0272142,0.00205232,0.0212785,0.00103761,0.0022278,0.000541691,0.00055695,0.000488285,0.000473024,0.000473024
36,0.00212862,0.00143433,0.00147248,0.00144959,0.00205232,0.00183869,0.0144425,0.00305177,0.0461276,0.00370027,0.0423968,0.00388338,0.0322649,0.00491336,0.00717166,0.00533298,0.0180436,0.00461581,0.0669103,0.00487521,0.059479,0.00196077,0.0466998,0.00109101,0.0112229,0.00054932,0.000526432,0.000488285,0.000465395,0.000465395
37,0.00189973,0.0014267,0.00146485,0.00143433,0.003006,0.00177766,0.032059,0.0029297,0.0684743,0.0042496,0.0639653,0.003006,0.0531466,0.0026703,0.0174791,0.0028,0.0372546,0.00523379,0.105889,0.00665286,0.0897908,0.00627902,0.0683904,0.00113679,0.0256654,0.000541691,0.000495914,0.000480654,0.000465395,0.000457766
38,0.00164796,0.00143433,0.00148011,0.00144196,0.00579837,0.00273134,0.0595706,0.019539,0.111756,0.0302736,0.107384,0.0169908,0.0911565,0.00395206,0.0386355,0.00491336,0.0772939,0.0281831,0.142159,0.0366824,0.138368,0.0383837,0.109421,0.00367738,0.0468981,0.000511173,0.000411989,0.000473024,0.000457766,0.000442507
39,0.0015564,0.00143433,0.00152589,0.00145722,0.0128251,0.00726321,0.0866399,0.0417178,0.139802,0.0559618,0.143418,0.0455554,0.135102,0.0157853,0.0780568,0.0153733,0.112282,0.0608447,0.151376,0.0653615,0.150872,0.0623858,0.121521,0.022545,0.0712209,0.000473024,0.000511173,0.000465395,0.000457766,0.000442507
40,0.00158692,0.00143433,0.00159455,0.00147248,0.0151902,0.0143128,0.0918279,0.0652776,0.146012,0.0782704,0.150819,0.0649571,0.144341,0.0332491,0.106125,0.030243,0.137689,0.0926518,0.1522,0.100243,0.152215,0.100007,0.122925,0.0376513,0.0760884,0.000419619,0.00080872,0.000465395,0.000457766,0.000442507
41,0.00157929,0.00144196,0.0016327,0.00147248,0.0157319,0.0221711,0.0930638,0.091042,0.147035,0.114121,0.151338,0.105599,0.145036,0.0488131,0.126863,0.0539172,0.146508,0.125169,0.152146,0.136735,0.152162,0.134721,0.121712,0.0563357,0.0751729,0.000503544,0.000907902,0.000457766,0.000457766,0.000442507
42,0.0016327,0.001503,0.00169373,0.00173951,0.0152131,0.050545,0.0918736,0.130021,0.146813,0.150102,0.151689,0.145532,0.145295,0.0875096,0.142343,0.104867,0.150804,0.149949,0.152192,0.152276,0.152139,0.147119,0.121735,0.0874104,0.0761113,0.0026169,0.000953678,0.000457766,0.000465395,0.000450136
43,0.00167084,0.00154115,0.00178529,0.00184632,0.0173799,0.0486681,0.097878,0.132859,0.147775,0.152864,0.15194,0.149568,0.146417,0.108635,0.150033,0.129395,0.152177,0.152688,0.1522,0.152841,0.151788,0.148019,0.118027,0.0934682,0.0701756,0.00483707,0.000625614,0.000442507,0.000473024,0.000457766
44,0.00173188,0.00157166,0.00183106,0.0018921,0.0191041,0.0482943,0.0993123,0.132668,0.148042,0.152795,0.152184,0.148995,0.149507,0.117615,0.152154,0.142411,0.152131,0.152917,0.151277,0.152658,0.151841,0.147935,0.121682,0.0938497,0.0754247,0.00514987,0.000648502,0.000442507,0.000473024,0.000465395
45,0.00205995,0.00162507,0.0019455,0.0019455,0.0176393,0.0507433,0.0952764,0.133729,0.147401,0.152886,0.152314,0.148622,0.151238,0.132272,0.152055,0.149522,0.15075,0.152802,0.148767,0.152528,0.152047,0.146363,0.121758,0.0915456,0.0760274,0.00395206,0.000938419,0.000450136,0.000473024,0.000473024
46,0.00691989,0.00170899,0.00493625,0.00202943,0.021248,0.0515673,0.0973439,0.134362,0.147927,0.152734,0.15239,0.149827,0.151887,0.146829,0.150285,0.152299,0.1438,0.152795,0.148736,0.152307,0.152009,0.146241,0.118676,0.0895848,0.0735784,0.00369264,0.000717167,0.000457766,0.000473024,0.000473024
47,0.00750735,0.00173951,0.00586703,0.00205232,0.0219346,0.0491564,0.0986867,0.132936,0.148156,0.152612,0.152452,0.151216,0.151925,0.150476,0.149972,0.152757,0.14235,0.149407,0.148957,0.152146,0.151986,0.147172,0.117402,0.0924764,0.0724568,0.00583652,0.000610355,0.000450136,0.000473024,0.000473024
48,0.00751498,0.00184632,0.00581363,0.00209047,0.021927,0.0493472,0.0985723,0.132684,0.148194,0.15252,0.15249,0.152093,0.152001,0.150353,0.149926,0.152406,0.142289,0.140893,0.148973,0.150933,0.152001,0.14705,0.117249,0.0933003,0.0728612,0.00562289,0.000595096,0.000450136,0.000473024,0.000480654
49,0.00800329,0.00726321,0.00625613,0.00431827,0.0258561,0.0522921,0.100884,0.134347,0.149735,0.152581,0.152467,0.152551,0.151757,0.150186,0.149522,0.149453,0.135911,0.130113,0.149728,0.150537,0.151666,0.146234,0.109116,0.0908284,0.0617602,0.00415042,0.000419619,0.000450136,0.000473024,0.000473024
