,X,Y,Z(intensidade)
480,19,-9,-2.04638e-12
481,18,-9,-6.82124e-13
482,17,-9,-9.09502e-13
483,16,-9,0.0
484,15,-9,4.77487e-12
485,14,-9,6.13912e-12
486,13,-9,4.77487e-12
487,12,-9,7.95813e-12
488,11,-9,3.31968e-11
489,10,-9,1.07548e-10
490,9,-9,2.17597e-10
491,8,-9,5.89129e-10
492,7,-9,1.26284e-09
493,6,-9,1.67393e-09
494,5,-9,1.76306e-09
495,4,-9,1.79126e-09
496,3,-9,1.81263e-09
497,2,-9,1.82354e-09
498,1,-9,1.82877e-09
499,0,-9,1.82605e-09
500,0,-10,1.82536e-09
501,1,-10,1.82536e-09
502,2,-10,1.82627e-09
503,3,-10,1.82491e-09
504,4,-10,1.82309e-09
505,5,-10,1.81559e-09
506,6,-10,1.81104e-09
507,7,-10,1.79376e-09
508,8,-10,1.76602e-09
509,9,-10,1.69417e-09
510,10,-10,1.41336e-09
511,11,-10,8.58112e-10
512,12,-10,3.46974e-10
513,13,-10,1.48476e-10
514,14,-10,6.79852e-11
515,15,-10,1.47794e-11
516,16,-10,2.7285e-12
517,17,-10,1.13688e-12
518,18,-10,1.59162e-12
519,19,-10,-6.82124e-13
520,20,-10,-2.04638e-12
521,21,-10,-1.36425e-12
522,22,-10,-1.59162e-12
523,23,-10,-2.04638e-12
524,24,-10,-2.27375e-12
525,25,-10,-2.7285e-12
526,26,-10,-3.18325e-12
527,27,-10,-3.86538e-12
528,28,-10,-4.77487e-12
529,29,-10,-5.68437e-12
530,30,-10,-5.00225e-12
531,31,-10,-6.36649e-12
532,32,-10,-4.5475e-12
533,33,-10,-5.457e-12
534,34,-10,-4.5475e-12
535,35,-10,-4.77487e-12
536,36,-10,-4.5475e-12
537,37,-10,-4.77487e-12
538,38,-10,-4.77487e-12
539,39,-10,-3.86538e-12
540,40,-10,-4.5475e-12
541,41,-10,-4.5475e-12
542,42,-10,-4.32013e-12
543,43,-10,-5.00225e-12
544,44,-10,-4.77487e-12
545,45,-10,-5.457e-12
546,46,-10,-4.77487e-12
547,47,-10,-4.5475e-12
548,48,-10,-1.36425e-12
549,49,-10,6.82124e-13
550,49,-11,1.36425e-12
551,48,-11,1.36425e-12
552,47,-11,0.0
553,46,-11,4.54751e-13
554,45,-11,-2.50112e-12
555,44,-11,-4.32013e-12
556,43,-11,-6.36649e-12
557,42,-11,-6.13912e-12
558,41,-11,-6.36649e-12
559,40,-11,-5.68437e-12
560,39,-11,-5.457e-12
561,38,-11,-5.91174e-12
562,37,-11,-4.5475e-12
563,36,-11,-5.22962e-12
564,35,-11,-5.457e-12
565,34,-11,-5.22962e-12
566,33,-11,-5.22962e-12
567,32,-11,-5.91174e-12
568,31,-11,-6.13912e-12
569,30,-11,-6.13912e-12
570,29,-11,-6.36649e-12
571,28,-11,-6.36649e-12
572,27,-11,-5.68437e-12
573,26,-11,-5.68437e-12
574,25,-11,-6.13912e-12
575,24,-11,-5.68437e-12
576,23,-11,-4.09275e-12
577,22,-11,-3.86538e-12
578,21,-11,-2.50112e-12
579,20,-11,-2.50112e-12
580,19,-11,-2.04638e-12
581,18,-11,-9.09502e-13
582,17,-11,-2.50112e-12
583,16,-11,-4.32013e-12
584,15,-11,-1.819e-12
585,14,-11,-2.27375e-13
586,13,-11,-9.09502e-13
587,12,-11,3.41062e-12
588,11,-11,2.43291e-11
589,10,-11,9.3451e-11
590,9,-11,1.87129e-10
591,8,-11,5.32513e-10
592,7,-11,1.22009e-09
593,6,-11,1.66143e-09
594,5,-11,1.76056e-09
595,4,-11,1.79353e-09
596,3,-11,1.81104e-09
597,2,-11,1.81672e-09
598,1,-11,1.82991e-09
599,0,-11,1.82695e-09
600,0,-12,1.82491e-09
601,1,-12,1.82241e-09
602,2,-12,1.82855e-09
603,3,-12,1.82377e-09
604,4,-12,1.82286e-09
605,5,-12,1.82468e-09
606,6,-12,1.80604e-09
607,7,-12,1.7883e-09
608,8,-12,1.75579e-09
609,9,-12,1.65301e-09
610,10,-12,1.28308e-09
611,11,-12,6.80306e-10
612,12,-12,2.31467e-10
613,13,-12,1.10504e-10
614,14,-12,4.41107e-11
615,15,-12,4.77487e-12
616,16,-12,-2.50112e-12
617,17,-12,-2.7285e-12
618,18,-12,-4.5475e-12
619,19,-12,-7.50339e-12
620,20,-12,-5.91174e-12
621,21,-12,-3.63801e-12
622,22,-12,-2.50112e-12
623,23,-12,-2.50112e-12
624,24,-12,-2.7285e-12
625,25,-12,-3.86538e-12
626,26,-12,-5.68437e-12
627,27,-12,-6.36649e-12
628,28,-12,-6.82124e-12
629,29,-12,-8.18551e-12
630,30,-12,-7.50339e-12
631,31,-12,-6.82124e-12
632,32,-12,-6.82124e-12
633,33,-12,-6.82124e-12
634,34,-12,-7.50339e-12
635,35,-12,-8.18551e-12
636,36,-12,-7.73076e-12
637,37,-12,-7.95813e-12
638,38,-12,-7.73076e-12
639,39,-12,-7.50339e-12
640,40,-12,-7.50339e-12
641,41,-12,-7.73076e-12
642,42,-12,-8.18551e-12
643,43,-12,-8.18551e-12
644,44,-12,-8.64026e-12
645,45,-12,-7.73076e-12
646,46,-12,-8.86763e-12
647,47,-12,-7.27601e-12
648,48,-12,-5.00225e-12
649,49,-12,-9.09502e-13
650,49,-13,-5.00225e-12
651,48,-13,-7.04861e-12
652,47,-13,-6.36649e-12
653,46,-13,-7.27601e-12
654,45,-13,-1.13687e-11
655,44,-13,-1.47794e-11
656,43,-13,-1.6371e-11
657,42,-13,-1.56889e-11
658,41,-13,-1.43246e-11
659,40,-13,-1.34151e-11
660,39,-13,-1.36425e-11
661,38,-13,-1.22782e-11
662,37,-13,-1.13687e-11
663,36,-13,-1.00045e-11
664,35,-13,-9.54975e-12
665,34,-13,-1.02319e-11
666,33,-13,-1.04592e-11
667,32,-13,-1.02319e-11
668,31,-13,-9.77712e-12
669,30,-13,-1.06866e-11
670,29,-13,-1.02319e-11
671,28,-13,-1.20509e-11
672,27,-13,-1.31877e-11
673,26,-13,-1.29604e-11
674,25,-13,-1.38698e-11
675,24,-13,-1.38698e-11
676,23,-13,-1.20509e-11
677,22,-13,-8.41288e-12
678,21,-13,-5.91174e-12
679,20,-13,-5.457e-12
680,19,-13,-6.36649e-12
681,18,-13,-1.04592e-11
682,17,-13,-1.50068e-11
683,16,-13,-1.6371e-11
684,15,-13,-1.50068e-11
685,14,-13,-9.54975e-12
686,13,-13,-8.41288e-12
687,12,-13,-5.457e-12
688,11,-13,2.56933e-11
689,10,-13,1.11414e-10
690,9,-13,2.35106e-10
691,8,-13,5.92994e-10
692,7,-13,1.26239e-09
693,6,-13,1.68075e-09
694,5,-13,1.76215e-09
695,4,-13,1.79489e-09
696,3,-13,1.81399e-09
697,2,-13,1.82172e-09
698,1,-13,1.82445e-09
699,0,-13,1.82718e-09
700,0,-14,1.824e-09
701,1,-14,1.82741e-09
702,2,-14,1.82855e-09
703,3,-14,1.82582e-09
704,4,-14,1.82786e-09
705,5,-14,1.82013e-09
706,6,-14,1.81354e-09
707,7,-14,1.79421e-09
708,8,-14,1.76124e-09
709,9,-14,1.67257e-09
710,10,-14,1.3331e-09
711,11,-14,7.45334e-10
712,12,-14,3.00135e-10
713,13,-14,1.34151e-10
714,14,-14,5.27509e-11
715,15,-14,4.54751e-13
716,16,-14,-8.41288e-12
717,17,-14,-8.86763e-12
718,18,-14,-1.50068e-11
719,19,-14,-1.95542e-11
720,20,-14,-1.75079e-11
721,21,-14,-1.13687e-11
722,22,-14,-5.68437e-12
723,23,-14,-3.86538e-12
724,24,-14,-3.86538e-12
725,25,-14,-9.32238e-12
726,26,-14,-1.38698e-11
727,27,-14,-1.70531e-11
728,28,-14,-1.6371e-11
729,29,-14,-1.70531e-11
730,30,-14,-1.6371e-11
731,31,-14,-1.6371e-11
732,32,-14,-1.38698e-11
733,33,-14,-1.34151e-11
734,34,-14,-1.25056e-11
735,35,-14,-1.2733e-11
736,36,-14,-1.15961e-11
737,37,-14,-1.20509e-11
738,38,-14,-1.00045e-11
739,39,-14,-1.00045e-11
740,40,-14,-1.18235e-11
741,41,-14,-1.38698e-11
742,42,-14,-1.50068e-11
743,43,-14,-1.50068e-11
744,44,-14,-1.6371e-11
745,45,-14,-1.72805e-11
746,46,-14,-1.6371e-11
747,47,-14,-1.61436e-11
748,48,-14,-1.34151e-11
749,49,-14,-9.095e-12
750,49,-15,-1.06866e-11
751,48,-15,-1.13687e-11
752,47,-15,-1.06866e-11
753,46,-15,-1.20509e-11
754,45,-15,-1.31877e-11
755,44,-15,-1.68258e-11
756,43,-15,-1.86448e-11
757,42,-15,-1.79626e-11
758,41,-15,-1.75079e-11
759,40,-15,-1.56889e-11
760,39,-15,-1.52341e-11
761,38,-15,-1.40972e-11
762,37,-15,-1.22782e-11
763,36,-15,-1.06866e-11
764,35,-15,-1.02319e-11
765,34,-15,-1.20509e-11
766,33,-15,-1.52341e-11
767,32,-15,-1.56889e-11
768,31,-15,-1.56889e-11
769,30,-15,-1.59163e-11
770,29,-15,-1.70531e-11
771,28,-15,-1.90995e-11
772,27,-15,-1.95542e-11
773,26,-15,-1.88721e-11
774,25,-15,-1.75079e-11
775,24,-15,-1.88721e-11
776,23,-15,-1.47794e-11
777,22,-15,-6.59386e-12
778,21,-15,5.457e-12
779,20,-15,6.13912e-12
780,19,-15,5.457e-12
781,18,-15,-1.36425e-12
782,17,-15,-1.59163e-11
783,16,-15,-2.38743e-11
784,15,-15,-2.0009e-11
785,14,-15,-1.25056e-11
786,13,-15,-7.04861e-12
787,12,-15,-9.32238e-12
788,11,-15,1.86448e-11
789,10,-15,1.00272e-10
790,9,-15,2.13277e-10
791,8,-15,5.51612e-10
792,7,-15,1.1894e-09
793,6,-15,1.65574e-09
794,5,-15,1.75829e-09
795,4,-15,1.79353e-09
796,3,-15,1.8099e-09
797,2,-15,1.81968e-09
798,1,-15,1.82172e-09
799,0,-15,1.82195e-09
800,0,-16,1.82991e-09
801,1,-16,1.83241e-09
802,2,-16,1.829e-09
803,3,-16,1.82377e-09
804,4,-16,1.82491e-09
805,5,-16,1.82605e-09
806,6,-16,1.80695e-09
807,7,-16,1.79285e-09
808,8,-16,1.75692e-09
809,9,-16,1.64392e-09
810,10,-16,1.27444e-09
811,11,-16,7.04635e-10
812,12,-16,2.60799e-10
813,13,-16,1.18008e-10
814,14,-16,4.29738e-11
815,15,-16,-7.50339e-12
816,16,-16,-7.73076e-12
817,17,-16,-1.02319e-11
818,18,-16,-1.819e-11
819,19,-16,-2.34196e-11
820,20,-16,-1.22782e-11
821,21,-16,1.0914e-11
822,22,-16,2.11459e-11
823,23,-16,1.79626e-11
824,24,-16,1.25056e-11
825,25,-16,-7.27601e-12
826,26,-16,-1.61436e-11
827,27,-16,-2.04637e-11
828,28,-16,-1.93269e-11
829,29,-16,-2.0009e-11
830,30,-16,-2.13732e-11
831,31,-16,-1.97816e-11
832,32,-16,-1.6371e-11
833,33,-16,-1.59163e-11
834,34,-16,-1.6371e-11
835,35,-16,-1.75079e-11
836,36,-16,-1.36425e-11
837,37,-16,-1.13687e-11
838,38,-16,-9.32238e-12
839,39,-16,-8.64026e-12
840,40,-16,-1.20509e-11
841,41,-16,-1.4552e-11
842,42,-16,-1.50068e-11
843,43,-16,-1.59163e-11
844,44,-16,-1.72805e-11
845,45,-16,-1.75079e-11
846,46,-16,-1.79626e-11
847,47,-16,-1.61436e-11
848,48,-16,-1.36425e-11
849,49,-16,-1.11414e-11
850,49,-17,-1.04592e-11
851,48,-17,-9.77712e-12
852,47,-17,-1.04592e-11
853,46,-17,-9.54975e-12
854,45,-17,-1.20509e-11
855,44,-17,-1.50068e-11
856,43,-17,-1.95542e-11
857,42,-17,-2.1828e-11
858,41,-17,-2.11459e-11
859,40,-17,-1.84174e-11
860,39,-17,-1.88721e-11
861,38,-17,-1.75079e-11
862,37,-17,-1.29604e-11
863,36,-17,-6.36649e-12
864,35,-17,-7.04861e-12
865,34,-17,-9.77712e-12
866,33,-17,-1.75079e-11
867,32,-17,-2.38743e-11
868,31,-17,-2.04637e-11
869,30,-17,-2.06911e-11
870,29,-17,-2.0009e-11
871,28,-17,-2.31922e-11
872,27,-17,-2.79671e-11
873,26,-17,-2.47838e-11
874,25,-17,-2.31922e-11
875,24,-17,-2.88766e-11
876,23,-17,-2.34196e-11
877,22,-17,-9.54975e-12
878,21,-17,5.72984e-11
879,20,-17,1.06184e-10
880,19,-17,1.48021e-10
881,18,-17,1.52796e-10
882,17,-17,1.24602e-10
883,16,-17,2.93314e-11
884,15,-17,7.27601e-12
885,14,-17,-8.18551e-12
886,13,-17,-9.54975e-12
887,12,-17,-1.25056e-11
888,11,-17,1.13688e-12
889,10,-17,8.41287e-11
890,9,-17,1.71441e-10
891,8,-17,4.87493e-10
892,7,-17,1.14597e-09
893,6,-17,1.63755e-09
894,5,-17,1.75169e-09
895,4,-17,1.79057e-09
896,3,-17,1.81195e-09
897,2,-17,1.81968e-09
898,1,-17,1.82877e-09
899,0,-17,1.83037e-09
900,0,-18,1.83423e-09
901,1,-18,1.8315e-09
902,2,-18,1.83196e-09
903,3,-18,1.82741e-09
904,4,-18,1.83287e-09
905,5,-18,1.82172e-09
906,6,-18,1.80854e-09
907,7,-18,1.78921e-09
908,8,-18,1.75078e-09
909,9,-18,1.64506e-09
910,10,-18,1.27444e-09
911,11,-18,6.80988e-10
912,12,-18,2.32149e-10
913,13,-18,1.0482e-10
914,14,-18,2.5466e-11
