,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
39,0.00154877,0.00148011,0.00653079,0.00216676,0.0271989,0.00281526,0.0749593,0.0035248,0.114075,0.0108796,0.139199,0.0293885,0.1475,0.025818,0.145295,0.0291597,0.147782,0.0292588,0.146127,0.0279313,0.14264,0.0234987,0.144731,0.0220643,0.14541,0.0225068,0.145936,0.0245134,0.147454,0.0231248,0.147981,0.0206147,0.144662,0.0170594,0.142396,0.0133668,0.112961,0.0050278,0.0655904,0.0012436,0.0249559,0.00097657,0.00278474,0.000877384,0.000625614,0.00067139,0.000617985,0.000534061,0.000518803,0.000442507,0.000419619,0.00040436,0.000389101,0.000312807,0.000335695,0.000312807,0.000358583,0.000312807,0.000358583,0.000335695
40,0.00158692,0.00147248,0.00762942,0.00269319,0.0291444,0.00490573,0.0772939,0.00675967,0.117775,0.0217057,0.142594,0.0425341,0.150476,0.0385592,0.149316,0.0420153,0.15046,0.0423586,0.149095,0.039551,0.147134,0.035744,0.148973,0.0345995,0.149491,0.0348055,0.149919,0.0373538,0.150743,0.0349047,0.151025,0.0331728,0.149331,0.0287858,0.147408,0.0252458,0.11979,0.0102616,0.0753942,0.00125886,0.0316546,0.000961307,0.00559238,0.000869755,0.000602726,0.000663761,0.000617985,0.000541691,0.000518803,0.000442507,0.000427248,0.00040436,0.000389101,0.000312807,0.000343325,0.000312807,0.000358583,0.000320436,0.000366213,0.000343325
41,0.0016327,0.00148011,0.0081864,0.00336458,0.0305482,0.00865942,0.0779347,0.012703,0.119149,0.0346911,0.144242,0.0552447,0.151971,0.0515139,0.151788,0.0552142,0.151521,0.0556796,0.150483,0.051842,0.1494,0.049309,0.151155,0.0479662,0.151544,0.0492709,0.151795,0.0505526,0.152276,0.048569,0.152688,0.047478,0.151711,0.0437777,0.150155,0.0383379,0.123246,0.0224153,0.0769658,0.00136567,0.0338519,0.000946049,0.00759891,0.000846867,0.000595096,0.000663761,0.000610355,0.000541691,0.000518803,0.000442507,0.000427248,0.000411989,0.000389101,0.000320436,0.000343325,0.000320436,0.000358583,0.000320436,0.000366213,0.000343325
42,0.0016861,0.001503,0.00855261,0.00479892,0.0317004,0.0165864,0.0805058,0.0246812,0.120606,0.0521777,0.144906,0.0708547,0.152352,0.0657048,0.152696,0.0694051,0.151155,0.0696263,0.150422,0.0648122,0.150376,0.0623629,0.152001,0.0620577,0.152429,0.063004,0.152467,0.0640645,0.152566,0.0627599,0.15294,0.0608599,0.152757,0.0571139,0.151582,0.0489047,0.124428,0.0341723,0.07692,0.00205232,0.0343249,0.00092316,0.00913244,0.000831608,0.000595096,0.000656132,0.000610355,0.000541691,0.000518803,0.000450136,0.000427248,0.000411989,0.00039673,0.000320436,0.000350954,0.000328066,0.000366213,0.000328066,0.000366213,0.000350954
43,0.00171662,0.00156403,0.0080567,0.00840765,0.0323794,0.0310289,0.0826726,0.0439913,0.122155,0.0775075,0.145486,0.104249,0.151475,0.0910649,0.151368,0.0939183,0.14988,0.0931783,0.149949,0.08709,0.151086,0.0849996,0.152299,0.0835347,0.152535,0.0852056,0.152406,0.0868154,0.152406,0.0836873,0.152841,0.0808492,0.152818,0.0756536,0.151635,0.0653005,0.121193,0.0460207,0.0742879,0.00568393,0.0313494,0.000900272,0.00835425,0.000816349,0.000595096,0.000656132,0.000595096,0.000541691,0.000503544,0.000450136,0.000427248,0.000411989,0.00039673,0.000328066,0.000350954,0.000328066,0.000366213,0.000328066,0.000366213,0.000358583
44,0.00169373,0.0016327,0.00575259,0.0118027,0.0291826,0.0406573,0.075295,0.0590594,0.119416,0.0974736,0.142808,0.128434,0.148629,0.119599,0.148263,0.120583,0.147332,0.118989,0.148728,0.114556,0.151895,0.114457,0.152406,0.113808,0.152421,0.115029,0.152329,0.116402,0.151292,0.113617,0.151551,0.112092,0.152566,0.105217,0.151002,0.0929494,0.118187,0.0614169,0.0715947,0.015564,0.027939,0.000946049,0.00659946,0.00080109,0.000602726,0.000648502,0.000595096,0.00054932,0.000488285,0.000457766,0.000427248,0.000419619,0.00039673,0.000335695,0.000350954,0.000335695,0.000366213,0.000335695,0.000373842,0.000366213
45,0.00164796,0.00173951,0.0035782,0.0147706,0.0227662,0.0484622,0.0601122,0.068459,0.113114,0.112832,0.135919,0.140603,0.1419,0.137452,0.143899,0.138535,0.142564,0.137986,0.144746,0.133615,0.151856,0.1335,0.152444,0.134942,0.152329,0.134988,0.152169,0.136209,0.146508,0.134706,0.145059,0.134355,0.149034,0.1298,0.147065,0.118569,0.111863,0.0823369,0.0629506,0.0265123,0.023491,0.0011673,0.00479892,0.000785831,0.000617985,0.000640873,0.000595096,0.00054932,0.000480654,0.000465395,0.000434877,0.000419619,0.00040436,0.000335695,0.000350954,0.000343325,0.000366213,0.000343325,0.000373842,0.000366213
46,0.00160981,0.00182343,0.00257112,0.016472,0.0152817,0.0526583,0.0441973,0.0722814,0.0956502,0.121476,0.125596,0.1466,0.13466,0.146104,0.136949,0.145555,0.136209,0.144937,0.140412,0.142556,0.151368,0.143746,0.152543,0.145295,0.152436,0.145082,0.151963,0.145898,0.140176,0.145333,0.13701,0.144662,0.142472,0.142198,0.141175,0.130433,0.106377,0.102944,0.0502245,0.0380251,0.0195924,0.00218965,0.0038376,0.000778202,0.000625614,0.000640873,0.000602726,0.00054932,0.000488285,0.000465395,0.000442507,0.000427248,0.00040436,0.000343325,0.000358583,0.000350954,0.000366213,0.000350954,0.000381472,0.000366213
47,0.00158692,0.00192261,0.00218965,0.0180589,0.00859076,0.0558169,0.0307389,0.075356,0.0698476,0.127534,0.109932,0.149545,0.121163,0.149713,0.128282,0.149766,0.128488,0.148301,0.13482,0.146607,0.150559,0.147843,0.152596,0.149095,0.152528,0.149201,0.151757,0.149339,0.132913,0.149156,0.123223,0.148812,0.133828,0.147164,0.132653,0.135354,0.0958562,0.111123,0.0356219,0.0439379,0.0152741,0.00347902,0.00288393,0.00080872,0.000633243,0.000633243,0.000610355,0.00055695,0.000495914,0.000473024,0.000450136,0.000427248,0.000411989,0.000343325,0.000366213,0.000350954,0.000373842,0.000350954,0.00039673,0.000366213
48,0.00156403,0.00201418,0.00195314,0.0184022,0.00527957,0.0561373,0.0205842,0.075417,0.0466464,0.12938,0.0820317,0.150811,0.10096,0.152116,0.115639,0.151925,0.116761,0.150537,0.127,0.149514,0.148644,0.150559,0.152612,0.15175,0.152642,0.151895,0.151666,0.151948,0.127694,0.151696,0.101113,0.151589,0.119782,0.150468,0.119637,0.139009,0.0751958,0.117669,0.0246736,0.0460894,0.0108643,0.00505832,0.00219728,0.000946049,0.000640873,0.000633243,0.000610355,0.00055695,0.000495914,0.000473024,0.000457766,0.000434877,0.000419619,0.000350954,0.000366213,0.000350954,0.000381472,0.000358583,0.000419619,0.000373842
49,0.00154877,0.0020981,0.00187684,0.0182801,0.00388338,0.0559237,0.0136643,0.0746999,0.0329363,0.129807,0.0558932,0.150941,0.071465,0.153123,0.0962453,0.152696,0.108201,0.151391,0.121361,0.150689,0.146935,0.151887,0.152497,0.153024,0.152741,0.153085,0.151673,0.15297,0.124596,0.152947,0.0786672,0.15297,0.0901341,0.152215,0.09269,0.141198,0.0470583,0.122475,0.0136185,0.0478442,0.00572971,0.0067673,0.00144196,0.00120545,0.000640873,0.000633243,0.000610355,0.00054932,0.000503544,0.000473024,0.000465395,0.000434877,0.000419619,0.000350954,0.000373842,0.000358583,0.000389101,0.000358583,0.000427248,0.000373842
50,0.00152589,0.0021515,0.0019684,0.0174257,0.00334932,0.056061,0.00958258,0.0741506,0.0238725,0.129869,0.0383227,0.150796,0.0477068,0.152406,0.0740666,0.151681,0.107354,0.150773,0.121621,0.150804,0.146752,0.152253,0.15249,0.153237,0.15278,0.153131,0.151734,0.152986,0.123955,0.153054,0.0730138,0.153047,0.0665822,0.152528,0.0654836,0.141282,0.0301439,0.123932,0.00669101,0.0477984,0.00315095,0.00711825,0.00110627,0.00140382,0.000648502,0.000617985,0.000617985,0.00054932,0.000503544,0.000473024,0.000465395,0.000434877,0.000427248,0.000358583,0.000373842,0.000358583,0.000389101,0.000358583,0.000427248,0.000381472
51,0.00151063,0.00209047,0.00234224,0.0148316,0.00377657,0.0545046,0.00838476,0.0716634,0.0175706,0.129319,0.0278856,0.149285,0.0348208,0.15046,0.0707402,0.149674,0.111329,0.150117,0.124657,0.151101,0.148141,0.152558,0.152513,0.153131,0.15268,0.153008,0.151376,0.152841,0.120278,0.152947,0.0670934,0.152986,0.0481417,0.152444,0.0408862,0.140283,0.0146409,0.122574,0.0028763,0.0445864,0.00148774,0.00564578,0.000900272,0.00128938,0.000640873,0.000617985,0.000610355,0.00054932,0.000495914,0.000473024,0.000465395,0.000434877,0.000419619,0.000358583,0.000366213,0.000358583,0.000389101,0.000366213,0.000427248,0.000381472
52,0.00151063,0.00189973,0.00329591,0.00894171,0.00539401,0.0470202,0.0110322,0.0601656,0.0181199,0.124543,0.0229875,0.141397,0.0302583,0.145722,0.0761266,0.145242,0.116181,0.146928,0.128953,0.151017,0.149232,0.152711,0.152421,0.153008,0.152497,0.152787,0.150399,0.151383,0.115349,0.15046,0.0594485,0.15043,0.0373919,0.149484,0.0233842,0.1354,0.00564578,0.118561,0.00167084,0.0382769,0.00110627,0.00410464,0.000823978,0.00106049,0.000633243,0.000617985,0.000610355,0.00055695,0.000495914,0.000473024,0.000457766,0.000442507,0.000419619,0.000358583,0.000366213,0.000366213,0.000381472,0.000366213,0.000427248,0.000389101
53,0.00153352,0.00173951,0.0055466,0.0049744,0.0095368,0.036629,0.0184404,0.0459445,0.0271913,0.116623,0.0302507,0.132882,0.0355608,0.138078,0.0793538,0.138947,0.118126,0.141908,0.131219,0.149278,0.149964,0.152772,0.15252,0.152909,0.15223,0.152482,0.150056,0.148591,0.1129,0.144807,0.0576479,0.144502,0.035744,0.143601,0.0196534,0.129006,0.00569919,0.114396,0.00147248,0.0312043,0.00102235,0.00307466,0.00080109,0.000968937,0.000633243,0.000617985,0.000602726,0.00055695,0.000495914,0.000473024,0.000457766,0.000450136,0.000419619,0.000366213,0.000366213,0.000366213,0.000389101,0.000366213,0.000427248,0.000389101
54,0.00156403,0.00165559,0.00960547,0.00331117,0.0189286,0.0264512,0.0313189,0.0326083,0.0418475,0.0952764,0.0472796,0.115967,0.0509875,0.127824,0.0848241,0.129228,0.119889,0.135575,0.133439,0.147355,0.150819,0.152749,0.152635,0.152871,0.152085,0.15207,0.150186,0.145349,0.109208,0.13675,0.0606844,0.135468,0.0432284,0.135285,0.033623,0.118927,0.0132142,0.107735,0.00151826,0.021454,0.000984199,0.00203706,0.00080109,0.000862125,0.000633243,0.000625614,0.000602726,0.000564579,0.000495914,0.000480654,0.000457766,0.000450136,0.000419619,0.000366213,0.000366213,0.000373842,0.000389101,0.000373842,0.000427248,0.00039673
55,0.00154877,0.00162507,0.0115052,0.00272371,0.0238038,0.0195924,0.0416567,0.0242692,0.0551074,0.0728307,0.0607913,0.0952001,0.0639882,0.1167,0.0835423,0.12043,0.11937,0.130197,0.132463,0.144235,0.151025,0.152146,0.152741,0.152909,0.152352,0.151834,0.150369,0.143174,0.107949,0.127572,0.0682759,0.123055,0.0561068,0.124009,0.0483248,0.103592,0.0252382,0.0979238,0.00252534,0.0137253,0.000991829,0.00138093,0.00080872,0.000823978,0.000633243,0.000625614,0.000610355,0.000564579,0.000495914,0.000480654,0.000457766,0.000457766,0.000419619,0.000373842,0.000366213,0.000373842,0.000389101,0.000373842,0.000427248,0.00040436
56,0.00152589,0.00160218,0.0097962,0.00246431,0.0239106,0.0138627,0.0484927,0.0178453,0.0658498,0.0531542,0.073525,0.0696187,0.0748601,0.0951619,0.0803914,0.108262,0.116822,0.122788,0.129144,0.142121,0.150453,0.151414,0.152818,0.152894,0.152688,0.151666,0.151071,0.141809,0.113709,0.117119,0.081223,0.100564,0.0667043,0.103821,0.0577166,0.0759511,0.0351946,0.075707,0.00584415,0.00750735,0.00105286,0.00109101,0.000831608,0.000793461,0.000633243,0.000625614,0.000610355,0.000564579,0.000503544,0.000480654,0.000473024,0.000465395,0.000434877,0.000373842,0.000373842,0.000381472,0.00039673,0.000381472,0.000434877,0.00040436
57,0.00153352,0.00157166,0.00986487,0.00230409,0.0268556,0.00840002,0.0602267,0.0111619,0.0783315,0.0353549,0.0900502,0.0438769,0.0920873,0.0639882,0.0880589,0.100251,0.119416,0.118729,0.129861,0.141435,0.149453,0.151055,0.152925,0.152902,0.152902,0.151673,0.151734,0.141129,0.122002,0.107102,0.0974507,0.0701604,0.0786977,0.0717397,0.0691686,0.0464785,0.0448763,0.0469515,0.0147706,0.00327303,0.00122834,0.000961307,0.000854496,0.000778202,0.000640873,0.000625614,0.000617985,0.000564579,0.000511173,0.000488285,0.000473024,0.000465395,0.000442507,0.000373842,0.000389101,0.000381472,0.00040436,0.000381472,0.000450136,0.000411989
58,0.00152589,0.00154115,0.00926977,0.00262453,0.0256959,0.00599673,0.0653996,0.00774387,0.0852513,0.021988,0.102524,0.0286561,0.105629,0.0457613,0.095696,0.100945,0.122735,0.117699,0.130586,0.142167,0.15014,0.151238,0.152986,0.152795,0.152932,0.151414,0.151681,0.140641,0.127481,0.104859,0.122254,0.0512774,0.103707,0.0404131,0.0895238,0.0245515,0.0526507,0.0229188,0.0207826,0.00180817,0.00139619,0.000900272,0.000831608,0.000762943,0.000633243,0.000625614,0.000610355,0.000564579,0.000511173,0.000488285,0.000473024,0.000465395,0.000434877,0.000373842,0.000381472,0.000381472,0.00040436,0.000381472,0.000442507,0.000411989
59,0.0016327,0.00157929,0.0156633,0.00385286,0.0385745,0.00738528,0.0881658,0.00937659,0.108712,0.018242,0.127824,0.0263749,0.130212,0.0412295,0.12323,0.103081,0.136636,0.1204,0.140573,0.143067,0.149842,0.151429,0.152963,0.152658,0.153054,0.150552,0.152009,0.139146,0.134446,0.104912,0.128076,0.0447848,0.114449,0.0242158,0.101555,0.0119324,0.0617602,0.00959784,0.0270463,0.00135041,0.00188447,0.000854496,0.000846867,0.000747684,0.000640873,0.000625614,0.000617985,0.000572208,0.000511173,0.000488285,0.000473024,0.000465395,0.000442507,0.000381472,0.000389101,0.000389101,0.000411989,0.000389101,0.000450136,0.000411989
60,0.00221254,0.00159455,0.0320208,0.00621799,0.0731359,0.0114136,0.114258,0.0149003,0.139932,0.0251085,0.149606,0.0358965,0.150788,0.0432818,0.14882,0.103814,0.15133,0.122506,0.151628,0.144341,0.152276,0.151887,0.152909,0.152505,0.153001,0.150163,0.152276,0.137689,0.148339,0.104035,0.148286,0.0438082,0.144288,0.0232545,0.134133,0.013527,0.0760503,0.00577548,0.0259553,0.00121308,0.00199892,0.000839237,0.000755314,0.000740055,0.000617985,0.000625614,0.000595096,0.000579838,0.000495914,0.000495914,0.000465395,0.000473024,0.000427248,0.000381472,0.000373842,0.000389101,0.00039673,0.000389101,0.000427248,0.000419619
61,0.00218965,0.00166322,0.0305101,0.0088349,0.0695043,0.0180894,0.114686,0.0230104,0.141145,0.0359042,0.151444,0.0485003,0.152711,0.0495837,0.15165,0.104088,0.152719,0.123192,0.152757,0.145181,0.152932,0.152108,0.152978,0.152329,0.153001,0.150315,0.152841,0.1373,0.152673,0.102128,0.152497,0.0484087,0.15104,0.0359118,0.140855,0.0271074,0.0825582,0.00998694,0.021042,0.00115968,0.00212862,0.000839237,0.000724796,0.000732426,0.000602726,0.000617985,0.000579838,0.000579838,0.000488285,0.000495914,0.000450136,0.000473024,0.000419619,0.000381472,0.000366213,0.000389101,0.000381472,0.00039673,0.000419619,0.000419619
62,0.00221254,0.0016861,0.0289842,0.0114823,0.0674977,0.0251008,0.113495,0.0305406,0.140603,0.0472796,0.151666,0.0594027,0.153237,0.0575259,0.152589,0.10344,0.152955,0.122056,0.153047,0.14486,0.153077,0.152055,0.153062,0.152436,0.153085,0.150544,0.15294,0.137712,0.152848,0.101433,0.152673,0.0564501,0.15204,0.047188,0.143731,0.037842,0.0875096,0.0198442,0.0274125,0.00120545,0.00359346,0.000831608,0.00080872,0.000732426,0.000602726,0.000617985,0.000579838,0.000579838,0.000495914,0.000503544,0.000457766,0.000473024,0.000419619,0.000389101,0.000366213,0.00039673,0.000389101,0.00039673,0.000427248,0.000419619
63,0.00238802,0.0016861,0.0296861,0.0123749,0.07618,0.0302202,0.115921,0.0360568,0.142838,0.0584719,0.152383,0.0728459,0.153352,0.066895,0.152864,0.10167,0.153062,0.120247,0.153138,0.143624,0.153146,0.151803,0.153123,0.152566,0.153115,0.151124,0.152947,0.139588,0.152864,0.104722,0.152543,0.0655904,0.15207,0.0586779,0.142892,0.047127,0.0838246,0.0312272,0.021927,0.001503,0.00318147,0.000839237,0.000785831,0.000740055,0.000595096,0.000617985,0.000579838,0.000579838,0.000495914,0.000511173,0.000457766,0.000473024,0.000419619,0.00039673,0.000366213,0.00040436,0.000389101,0.00040436,0.000419619,0.000419619
64,0.0020981,0.0016861,0.0220262,0.0142747,0.0638509,0.035599,0.110711,0.0453036,0.139604,0.070786,0.151574,0.0899358,0.153214,0.0798573,0.152978,0.104134,0.153062,0.121506,0.153146,0.143456,0.15326,0.151628,0.153169,0.152627,0.153291,0.151422,0.153047,0.140588,0.152825,0.108651,0.152177,0.0770726,0.15207,0.069756,0.142602,0.0572588,0.0833974,0.0392382,0.0205461,0.00227357,0.00319673,0.000823978,0.000846867,0.000740055,0.000602726,0.000617985,0.000579838,0.000579838,0.000495914,0.000511173,0.000465395,0.000480654,0.000427248,0.00039673,0.000373842,0.000411989,0.000389101,0.000411989,0.000419619,0.000427248
65,0.00184632,0.0016861,0.0126954,0.0161897,0.043648,0.0450976,0.0992589,0.0596926,0.131158,0.0880132,0.148751,0.115258,0.152825,0.101113,0.153169,0.112473,0.152627,0.125459,0.15297,0.144067,0.152856,0.151628,0.153008,0.152604,0.153237,0.151498,0.15294,0.141786,0.151902,0.114075,0.151132,0.0998158,0.152268,0.0888219,0.145684,0.0708241,0.0908437,0.047066,0.0313113,0.00401309,0.00691226,0.00080872,0.00126649,0.000732426,0.000610355,0.000617985,0.000579838,0.000579838,0.000503544,0.000503544,0.000473024,0.000480654,0.000442507,0.00040436,0.000389101,0.000411989,0.000411989,0.000411989,0.000442507,0.000427248
66,0.0017624,0.00182343,0.00901037,0.0223161,0.0376894,0.064507,0.0916829,0.0816426,0.127358,0.110253,0.145921,0.135201,0.151101,0.126931,0.152703,0.130471,0.151055,0.136971,0.151475,0.146676,0.152169,0.151971,0.152421,0.152581,0.152642,0.151368,0.152345,0.143868,0.150857,0.128495,0.149858,0.125276,0.15194,0.117371,0.1475,0.0928349,0.0980916,0.0566256,0.04052,0.00583652,0.0113526,0.000762943,0.0019455,0.000701908,0.000617985,0.000610355,0.000579838,0.000572208,0.000511173,0.000495914,0.000480654,0.000473024,0.000457766,0.00039673,0.00040436,0.00040436,0.000419619,0.00040436,0.000465395,0.000419619
67,0.00170136,0.00223543,0.00611117,0.029709,0.0320437,0.0817037,0.0803838,0.0970693,0.122597,0.130151,0.142686,0.146539,0.148683,0.142556,0.150941,0.143815,0.148904,0.145577,0.149148,0.14943,0.150689,0.15204,0.151101,0.152581,0.15117,0.151582,0.150567,0.147042,0.148828,0.14055,0.14734,0.140435,0.150613,0.135835,0.146836,0.107804,0.099793,0.0684514,0.0433581,0.00859076,0.0129624,0.000740055,0.00223543,0.00067902,0.000633243,0.000602726,0.000587467,0.000572208,0.000511173,0.000495914,0.000488285,0.000473024,0.000457766,0.000389101,0.000411989,0.00039673,0.000419619,0.00040436,0.000473024,0.000419619
68,0.00160981,0.00283815,0.00335695,0.0341494,0.0233232,0.0912251,0.0603945,0.104447,0.107872,0.139298,0.129457,0.151254,0.136872,0.150147,0.143128,0.150056,0.13749,0.150056,0.138741,0.151109,0.144341,0.152154,0.145082,0.152513,0.144372,0.152223,0.144372,0.150376,0.141198,0.148362,0.139192,0.147943,0.143823,0.144151,0.139535,0.116601,0.0883946,0.081696,0.0313494,0.0110398,0.00994116,0.000740055,0.00188447,0.000648502,0.000625614,0.000587467,0.000579838,0.000564579,0.000511173,0.000488285,0.000488285,0.000473024,0.000457766,0.000389101,0.000411989,0.00039673,0.000427248,0.00039673,0.000473024,0.000419619
69,0.00154877,0.00333406,0.00242616,0.036011,0.0116883,0.0945897,0.0336688,0.106713,0.0592577,0.142755,0.0800633,0.153131,0.0890508,0.152696,0.111405,0.152452,0.0919881,0.152246,0.097611,0.152368,0.113152,0.152322,0.117989,0.152482,0.115784,0.15249,0.116173,0.152085,0.106408,0.151971,0.100052,0.152001,0.117196,0.148126,0.109749,0.121293,0.0338213,0.0926366,0.00592807,0.0130387,0.00205232,0.000785831,0.000984199,0.000625614,0.000617985,0.000579838,0.000579838,0.000564579,0.000503544,0.000488285,0.000473024,0.000473024,0.000450136,0.000389101,0.00039673,0.00039673,0.000419619,0.00039673,0.000450136,0.000419619
70,0.00152589,0.00310518,0.00204469,0.0333941,0.00649264,0.08989,0.0220186,0.104828,0.0375216,0.1419,0.0489962,0.153176,0.0548556,0.153161,0.0759587,0.152688,0.0585024,0.152566,0.0611193,0.152535,0.0714803,0.152314,0.0736241,0.152474,0.0741506,0.152497,0.072228,0.152322,0.0593569,0.152558,0.0549166,0.152558,0.0742574,0.149308,0.0644231,0.123383,0.00834662,0.0968785,0.00156403,0.0148011,0.00114442,0.000862125,0.000885013,0.000617985,0.000625614,0.000579838,0.000579838,0.000564579,0.000503544,0.000495914,0.000473024,0.000473024,0.000442507,0.00039673,0.000389101,0.00040436,0.000411989,0.00040436,0.000450136,0.000419619
71,0.001503,0.00263979,0.0017624,0.0281373,0.00332643,0.0822682,0.00853735,0.0997624,0.016678,0.139947,0.0221177,0.152917,0.0255815,0.153016,0.0344851,0.152612,0.0260469,0.152497,0.0281907,0.152497,0.0391467,0.152307,0.0409319,0.152436,0.0412524,0.152459,0.039017,0.152253,0.0333865,0.152474,0.0291749,0.152543,0.0398715,0.14998,0.0343478,0.127038,0.00373842,0.101754,0.00145722,0.0185472,0.00112153,0.00103761,0.000900272,0.000640873,0.000633243,0.000579838,0.000579838,0.000572208,0.000503544,0.000503544,0.000473024,0.000480654,0.000442507,0.00040436,0.000389101,0.000411989,0.000411989,0.000411989,0.000450136,0.000434877
72,0.00149537,0.00237276,0.00165559,0.0231782,0.00234224,0.0747457,0.00452426,0.0937963,0.00781256,0.137712,0.0116883,0.151734,0.0133134,0.152993,0.0207292,0.152513,0.0146409,0.152551,0.0158998,0.152474,0.0179521,0.15236,0.0194017,0.152429,0.0193864,0.152497,0.0180131,0.152246,0.0143586,0.152421,0.0117417,0.152543,0.0174409,0.150224,0.0128327,0.128091,0.00221254,0.10373,0.00147248,0.0203859,0.00115968,0.00121308,0.000946049,0.000663761,0.000633243,0.000579838,0.000587467,0.000572208,0.000503544,0.000503544,0.000473024,0.000488285,0.000450136,0.000411989,0.00039673,0.000419619,0.000411989,0.000419619,0.000457766,0.000442507
73,0.00148774,0.00220491,0.00158692,0.0188752,0.0020218,0.0685735,0.00329591,0.0868688,0.00584415,0.135278,0.00911719,0.148942,0.0112534,0.151933,0.0178376,0.151444,0.0122986,0.151528,0.0132371,0.151551,0.0148545,0.151574,0.0162965,0.151826,0.0165864,0.151887,0.0154725,0.151437,0.0119477,0.151681,0.0103837,0.151704,0.0156862,0.149438,0.0126877,0.126191,0.00258638,0.103074,0.00164033,0.0197831,0.00128938,0.00122834,0.00105286,0.00067139,0.00067139,0.000579838,0.000602726,0.000572208,0.000511173,0.000503544,0.000488285,0.000488285,0.000465395,0.000419619,0.000419619,0.000419619,0.000427248,0.000419619,0.000473024,0.000442507
74,0.00147248,0.00201418,0.00157166,0.0129777,0.00184632,0.0596774,0.00252534,0.0764699,0.0035782,0.130464,0.00470737,0.143128,0.00553134,0.147775,0.00921637,0.147363,0.00603488,0.147553,0.00646213,0.148217,0.00868231,0.14837,0.0097962,0.148774,0.0103379,0.14885,0.00937659,0.148324,0.00739291,0.148683,0.0066376,0.148652,0.00985724,0.146012,0.00791937,0.121552,0.00259401,0.100449,0.00173188,0.0169755,0.00136567,0.0011139,0.00112916,0.00067139,0.000694279,0.000579838,0.000617985,0.000572208,0.000518803,0.000503544,0.000495914,0.000488285,0.000473024,0.000419619,0.000419619,0.000419619,0.000442507,0.000419619,0.000480654,0.000450136
75,0.00147248,0.00177766,0.00157166,0.00731662,0.00180054,0.0470583,0.00226595,0.0595095,0.00284578,0.120835,0.00340272,0.132073,0.0037079,0.140351,0.00469211,0.13968,0.00356294,0.140168,0.00370027,0.141862,0.00411227,0.141976,0.00443271,0.142953,0.004509,0.142808,0.00422671,0.142053,0.00402072,0.142999,0.0040665,0.141702,0.00470737,0.139153,0.0040665,0.11261,0.0025406,0.0947347,0.00184632,0.0111695,0.00141907,0.000938419,0.00115968,0.00067139,0.000694279,0.000579838,0.000617985,0.000572208,0.000511173,0.000503544,0.000488285,0.000488285,0.000473024,0.000419619,0.000419619,0.000419619,0.000434877,0.000419619,0.000480654,0.000450136
76,0.00147248,0.00164033,0.00160218,0.00415805,0.00183869,0.0298463,0.00244142,0.0379107,0.00296785,0.0937428,0.00361635,0.100663,0.00395969,0.122223,0.0030594,0.121872,0.00311281,0.122582,0.00284578,0.1279,0.00299074,0.128388,0.00310518,0.130136,0.00308229,0.130166,0.00321199,0.129846,0.00421908,0.13128,0.00586703,0.129449,0.00498202,0.127236,0.00527957,0.0955434,0.00462344,0.0800023,0.00239564,0.00511935,0.00149537,0.000839237,0.00119782,0.00067902,0.000701908,0.000579838,0.000625614,0.000564579,0.000503544,0.000503544,0.000488285,0.000488285,0.000473024,0.000419619,0.000419619,0.000419619,0.000434877,0.000419619,0.000480654,0.000450136
77,0.00146485,0.00157166,0.00164796,0.00273897,0.0019684,0.0182115,0.00335695,0.0228273,0.00640109,0.054558,0.0108948,0.061043,0.0114899,0.082787,0.00503543,0.0832677,0.00588992,0.0849843,0.00453952,0.0923162,0.00260164,0.0941548,0.00251009,0.099297,0.00270082,0.0978322,0.00361635,0.0969777,0.0108796,0.100579,0.0193101,0.0990758,0.0137406,0.0979009,0.014946,0.0554354,0.0147935,0.045418,0.00649264,0.00187684,0.00192261,0.000823978,0.00121308,0.000694279,0.000663761,0.000579838,0.000602726,0.000564579,0.000495914,0.000503544,0.000473024,0.000488285,0.000450136,0.000419619,0.00039673,0.000419619,0.000419619,0.000419619,0.000465395,0.000450136
78,0.00146485,0.00153352,0.00173951,0.00219728,0.00242616,0.00977331,0.00508121,0.0134125,0.0131302,0.0342944,0.0209886,0.0375903,0.0222017,0.0509722,0.0114594,0.0527804,0.0122681,0.0527575,0.00891882,0.0558779,0.00334169,0.0579684,0.00295259,0.060837,0.00363161,0.0601351,0.00649264,0.0593493,0.0210954,0.0621493,0.0357211,0.0605929,0.0277025,0.0595553,0.0279619,0.0295182,0.0307847,0.0212938,0.0163423,0.00128938,0.00360872,0.000839237,0.00151826,0.000717167,0.000656132,0.000579838,0.000595096,0.000564579,0.000488285,0.000511173,0.000473024,0.000495914,0.000442507,0.000419619,0.000389101,0.000427248,0.000411989,0.000427248,0.000457766,0.000450136
