,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
38,4.33603e-10,-2.27375e-11,2.88994e-10,-3.13778e-11,3.78124e-10,-3.18325e-11,2.04637e-10,-2.95588e-11,2.39654e-10,-2.81944e-11,2.01227e-10,-3.31968e-11,1.33924e-10,-3.91085e-11,1.01182e-10,-3.86537e-11,1.02773e-10,-3.70621e-11,1.10277e-10,-3.22873e-11,9.27689e-11,-3.04683e-11,7.84444e-11,-2.25101e-11,8.73119e-11,-1.56889e-11,8.52656e-11,-1.38698e-11,8.20823e-11,-1.40972e-11,7.04863e-11,-1.13687e-11,6.70757e-11,-1.25056e-11,5.61615e-11,-1.6371e-11,4.5475e-11,-1.95542e-11,3.66074e-11,-2.22827e-11
39,9.11545e-10,-3.63801e-12,6.88264e-10,-7.50339e-12,8.33101e-10,-1.04592e-11,5.65709e-10,-9.54975e-12,6.23917e-10,-9.54975e-12,5.58888e-10,-1.68258e-11,4.08138e-10,-2.77397e-11,3.32649e-10,-2.5466e-11,3.13095e-10,-2.70576e-11,3.50385e-10,-1.93269e-11,3.01272e-10,-1.819e-11,2.49431e-10,-7.50339e-12,2.57844e-10,-3.18325e-12,2.44656e-10,-1.819e-12,2.34651e-10,-9.09502e-13,2.01909e-10,-3.86538e-12,1.87812e-10,-3.86538e-12,1.63483e-10,-1.13687e-11,1.28694e-10,-1.29604e-11,1.04592e-10,-1.75079e-11
40,1.31696e-09,5.7071e-11,1.10231e-09,6.66209e-11,1.23715e-09,4.93403e-11,9.9363e-10,4.72939e-11,1.04661e-09,4.57023e-11,1.005e-09,2.66028e-11,8.32646e-10,2.04638e-12,7.26917e-10,1.04592e-11,7.14412e-10,4.77487e-12,7.55112e-10,1.72805e-11,6.81215e-10,7.95813e-12,5.99588e-10,2.11459e-11,6.13003e-10,2.3647e-11,5.90948e-10,1.97816e-11,5.60934e-10,1.90995e-11,5.18643e-10,1.59163e-11,4.77261e-10,1.86448e-11,4.29056e-10,7.27601e-12,3.54932e-10,3.63801e-12,2.90131e-10,-4.32013e-12
41,1.64892e-09,2.39654e-10,1.53387e-09,2.91495e-10,1.6014e-09,2.38289e-10,1.46088e-09,2.19644e-10,1.49999e-09,2.12595e-10,1.48794e-09,1.42109e-10,1.39426e-09,7.68527e-11,1.30581e-09,9.59521e-11,1.30695e-09,7.73075e-11,1.324e-09,1.0914e-10,1.2874e-09,6.57114e-11,1.21123e-09,8.41287e-11,1.21987e-09,7.52611e-11,1.19645e-09,6.38924e-11,1.17416e-09,6.34377e-11,1.1537e-09,5.54794e-11,1.10231e-09,6.66209e-11,1.05343e-09,4.0018e-11,9.54067e-10,3.41063e-11,8.64478e-10,1.93269e-11
42,1.79421e-09,6.26645e-10,1.73919e-09,7.23052e-10,1.78444e-09,6.41197e-10,1.70918e-09,5.9595e-10,1.72259e-09,5.88674e-10,1.71145e-09,4.36104e-10,1.6687e-09,2.61936e-10,1.64324e-09,3.1355e-10,1.63914e-09,2.61709e-10,1.63778e-09,3.46974e-10,1.62391e-09,2.19189e-10,1.60322e-09,2.60799e-10,1.59276e-09,2.18962e-10,1.59162e-09,1.80308e-10,1.57821e-09,1.82127e-10,1.57957e-09,1.65302e-10,1.54433e-09,1.95315e-10,1.53523e-09,1.15961e-10,1.47498e-09,9.95901e-11,1.41223e-09,6.20735e-11
43,1.83469e-09,1.07003e-09,1.829e-09,1.16234e-09,1.83923e-09,1.09345e-09,1.81763e-09,1.04888e-09,1.82786e-09,1.05707e-09,1.81991e-09,8.84032e-10,1.79831e-09,6.39378e-10,1.77921e-09,7.33284e-10,1.77238e-09,6.34376e-10,1.77489e-09,7.76939e-10,1.76215e-09,5.65482e-10,1.74965e-09,6.39606e-10,1.73487e-09,5.52749e-10,1.73009e-09,4.81126e-10,1.72736e-09,4.78625e-10,1.72782e-09,4.57478e-10,1.71691e-09,5.1978e-10,1.71759e-09,3.28784e-10,1.69326e-09,2.88312e-10,1.68371e-09,1.76215e-10
44,1.84355e-09,1.45975e-09,1.83741e-09,1.52114e-09,1.84605e-09,1.48498e-09,1.84378e-09,1.45406e-09,1.84219e-09,1.46225e-09,1.84242e-09,1.34992e-09,1.83673e-09,1.15825e-09,1.8381e-09,1.23305e-09,1.83423e-09,1.14574e-09,1.83923e-09,1.26511e-09,1.82786e-09,1.09777e-09,1.81877e-09,1.16325e-09,1.80649e-09,1.07799e-09,1.80899e-09,1.02387e-09,1.80058e-09,1.01887e-09,1.80354e-09,1.00864e-09,1.79808e-09,1.07139e-09,1.79239e-09,8.39695e-10,1.77466e-09,7.7512e-10,1.76011e-09,5.69802e-10
45,1.86038e-09,1.74237e-09,1.84333e-09,1.77125e-09,1.85401e-09,1.75329e-09,1.85106e-09,1.73237e-09,1.84856e-09,1.73987e-09,1.84674e-09,1.68985e-09,1.84674e-09,1.62073e-09,1.83991e-09,1.64574e-09,1.84992e-09,1.61891e-09,1.84514e-09,1.65188e-09,1.84537e-09,1.59481e-09,1.84605e-09,1.62732e-09,1.84605e-09,1.58389e-09,1.84696e-09,1.5682e-09,1.84219e-09,1.55956e-09,1.84105e-09,1.58116e-09,1.83991e-09,1.60231e-09,1.84287e-09,1.48248e-09,1.83628e-09,1.4552e-09,1.83287e-09,1.29285e-09
46,1.85015e-09,1.83423e-09,1.85174e-09,1.83741e-09,1.85106e-09,1.83287e-09,1.85197e-09,1.82946e-09,1.85356e-09,1.8315e-09,1.85083e-09,1.8149e-09,1.84719e-09,1.7742e-09,1.85015e-09,1.78716e-09,1.85083e-09,1.77079e-09,1.84696e-09,1.79262e-09,1.85015e-09,1.7451e-09,1.8481e-09,1.74874e-09,1.84355e-09,1.72941e-09,1.84219e-09,1.72896e-09,1.84151e-09,1.72373e-09,1.84333e-09,1.72896e-09,1.84378e-09,1.73737e-09,1.84787e-09,1.6969e-09,1.84537e-09,1.69235e-09,1.84173e-09,1.64915e-09
47,1.8556e-09,1.84287e-09,1.85106e-09,1.85424e-09,1.85674e-09,1.84469e-09,1.85106e-09,1.84287e-09,1.85219e-09,1.84287e-09,1.84856e-09,1.83514e-09,1.84628e-09,1.83446e-09,1.84946e-09,1.84128e-09,1.84924e-09,1.83696e-09,1.8481e-09,1.83559e-09,1.84946e-09,1.82218e-09,1.85174e-09,1.82195e-09,1.84537e-09,1.81081e-09,1.84082e-09,1.80308e-09,1.84537e-09,1.80172e-09,1.84719e-09,1.80149e-09,1.84469e-09,1.8124e-09,1.84378e-09,1.77898e-09,1.8456e-09,1.7742e-09,1.84196e-09,1.7401e-09
48,1.85401e-09,1.84674e-09,1.85288e-09,1.85151e-09,1.85651e-09,1.85697e-09,1.84651e-09,1.84856e-09,1.85378e-09,1.85288e-09,1.85197e-09,1.84787e-09,1.84833e-09,1.84787e-09,1.85083e-09,1.8481e-09,1.85674e-09,1.85219e-09,1.85174e-09,1.84173e-09,1.84969e-09,1.84742e-09,1.85037e-09,1.84537e-09,1.84037e-09,1.84287e-09,1.84765e-09,1.84264e-09,1.84469e-09,1.83832e-09,1.84924e-09,1.83855e-09,1.83991e-09,1.84037e-09,1.84787e-09,1.84287e-09,1.84401e-09,1.83423e-09,1.84264e-09,1.82491e-09
49,1.85174e-09,1.85583e-09,1.84969e-09,1.85106e-09,1.85197e-09,1.85515e-09,1.84696e-09,1.85037e-09,1.84969e-09,1.85174e-09,1.85356e-09,1.85583e-09,1.85401e-09,1.84969e-09,1.8506e-09,1.84992e-09,1.85469e-09,1.85265e-09,1.85378e-09,1.83991e-09,1.85128e-09,1.85106e-09,1.84719e-09,1.84423e-09,1.84514e-09,1.84901e-09,1.84423e-09,1.84856e-09,1.84674e-09,1.83991e-09,1.84674e-09,1.84674e-09,1.83923e-09,1.84014e-09,1.84833e-09,1.85469e-09,1.84446e-09,1.84037e-09,1.84423e-09,1.84264e-09
