,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
40,9.33831e-10,2.53978e-10,8.44242e-10,9.31099e-10,9.27688e-10,1.61481e-09,8.28781e-10,1.49726e-09,5.6912e-10,9.54294e-10,2.97634e-10,4.94541e-10,1.96224e-10,7.55112e-10,4.8249e-10,1.49817e-09,8.79258e-10,1.24056e-09,3.12413e-10,1.66211e-10,8.66298e-11,1.43246e-11,3.77443e-11,2.7285e-12,2.68302e-11,6.13912e-12,3.04683e-11,9.095e-12,2.79671e-11,8.64026e-12,2.25101e-11,3.63801e-12,8.18551e-12,-9.09502e-13,1.59162e-12,-3.18325e-12,4.54751e-13,-2.04638e-12,2.27375e-13,-2.04638e-12
41,1.53205e-09,2.14869e-10,1.49453e-09,7.25326e-10,1.55206e-09,1.40199e-09,1.29672e-09,1.18622e-09,1.12869e-09,5.51612e-10,7.99677e-10,2.70804e-10,4.9204e-10,5.81625e-10,3.8199e-10,1.45088e-09,4.51793e-10,1.16257e-09,3.05137e-10,1.45293e-10,1.53251e-10,1.70531e-11,1.10959e-10,7.27601e-12,7.34421e-11,1.0914e-11,7.29874e-11,1.20509e-11,6.16187e-11,1.0914e-11,4.52476e-11,5.457e-12,1.50068e-11,0.0,4.77487e-12,-1.36425e-12,2.7285e-12,-9.09502e-13,2.50112e-12,0.0
42,1.72941e-09,3.70621e-10,1.72304e-09,5.17961e-10,1.72646e-09,1.04252e-09,1.68121e-09,8.6175e-10,1.59731e-09,3.66528e-10,1.42041e-09,1.77125e-10,1.09208e-09,3.57206e-10,8.99949e-10,1.22055e-09,8.42423e-10,1.04775e-09,7.28964e-10,1.29604e-10,4.09729e-10,2.47838e-11,3.83354e-10,1.29604e-11,2.32377e-10,1.79626e-11,2.21463e-10,1.77353e-11,1.71213e-10,1.54615e-11,1.03683e-10,8.64026e-12,3.34242e-11,3.18325e-12,1.11414e-11,-4.54751e-13,8.64026e-12,-4.54751e-13,7.50339e-12,9.09502e-13
43,1.81468e-09,8.06953e-10,1.80899e-09,7.65571e-10,1.80604e-09,8.11045e-10,1.75806e-09,7.42151e-10,1.72623e-09,4.05636e-10,1.68121e-09,2.18507e-10,1.55456e-09,2.10322e-10,1.45202e-09,7.97858e-10,1.3879e-09,8.10818e-10,1.3306e-09,1.31878e-10,9.84535e-10,4.1837e-11,9.13818e-10,2.56933e-11,6.39833e-10,2.93314e-11,6.20961e-10,2.79671e-11,4.87265e-10,2.41017e-11,2.90358e-10,1.29604e-11,6.82125e-11,5.457e-12,1.72805e-11,0.0,1.2733e-11,-2.27375e-13,1.29604e-11,1.13688e-12
44,1.83241e-09,1.39676e-09,1.83355e-09,1.33856e-09,1.83378e-09,1.14893e-09,1.819e-09,1.11277e-09,1.80422e-09,8.09226e-10,1.76238e-09,5.88901e-10,1.70008e-09,3.39698e-10,1.67893e-09,4.19506e-10,1.65415e-09,4.78398e-10,1.6446e-09,1.78262e-10,1.51091e-09,1.00272e-10,1.46202e-09,6.38924e-11,1.18258e-09,6.48019e-11,1.17735e-09,5.66163e-11,1.02228e-09,4.61571e-11,6.8508e-10,2.16006e-11,9.43605e-11,8.64026e-12,1.70531e-11,2.95587e-12,1.61436e-11,2.50112e-12,1.61436e-11,3.63801e-12
45,1.83423e-09,1.71986e-09,1.83719e-09,1.70576e-09,1.83855e-09,1.67393e-09,1.83537e-09,1.64324e-09,1.83582e-09,1.50067e-09,1.83287e-09,1.38426e-09,1.80172e-09,1.02819e-09,1.77716e-09,9.27461e-10,1.75306e-09,7.93083e-10,1.74669e-09,5.90493e-10,1.716e-09,4.33603e-10,1.71509e-09,2.73078e-10,1.65574e-09,2.66484e-10,1.65438e-09,2.05547e-10,1.60231e-09,1.43701e-10,1.22191e-09,5.32057e-11,1.47794e-10,2.02364e-11,2.16006e-11,9.54975e-12,2.86492e-11,9.095e-12,3.00135e-11,9.54975e-12
46,1.84128e-09,1.8165e-09,1.84151e-09,1.80376e-09,1.83673e-09,1.76079e-09,1.83832e-09,1.74192e-09,1.83105e-09,1.69803e-09,1.83014e-09,1.67757e-09,1.83105e-09,1.52887e-09,1.83037e-09,1.46702e-09,1.82923e-09,1.34697e-09,1.8215e-09,1.24306e-09,1.79057e-09,1.00727e-09,1.76693e-09,7.20778e-10,1.74123e-09,7.22142e-10,1.7451e-09,5.75259e-10,1.73396e-09,4.13594e-10,1.46566e-09,1.20509e-10,3.19689e-10,4.04727e-11,7.98086e-11,1.2733e-11,7.59433e-11,1.31877e-11,8.09455e-11,1.52341e-11
47,1.84082e-09,1.83514e-09,1.84264e-09,1.83491e-09,1.84037e-09,1.82241e-09,1.83878e-09,1.82241e-09,1.83673e-09,1.78466e-09,1.8381e-09,1.7567e-09,1.83537e-09,1.68462e-09,1.8381e-09,1.67689e-09,1.82855e-09,1.633e-09,1.82491e-09,1.62687e-09,1.8074e-09,1.54387e-09,1.78967e-09,1.29649e-09,1.75374e-09,1.2999e-09,1.76102e-09,1.15029e-09,1.74624e-09,9.21776e-10,1.51204e-09,2.20781e-10,3.92449e-10,4.47928e-11,1.09822e-10,1.61436e-11,1.00954e-10,1.65984e-11,1.05957e-10,1.93269e-11
48,1.84128e-09,1.83673e-09,1.83491e-09,1.8381e-09,1.84173e-09,1.83673e-09,1.84014e-09,1.82991e-09,1.83696e-09,1.83378e-09,1.82923e-09,1.82855e-09,1.83082e-09,1.7908e-09,1.83923e-09,1.77943e-09,1.82855e-09,1.74692e-09,1.82832e-09,1.74214e-09,1.80763e-09,1.72827e-09,1.78716e-09,1.68689e-09,1.75601e-09,1.68439e-09,1.76124e-09,1.65301e-09,1.7401e-09,1.52568e-09,1.51159e-09,4.39288e-10,3.92221e-10,5.11593e-11,1.10959e-10,3.47884e-11,1.01409e-10,3.22873e-11,1.05502e-10,4.25191e-11
49,1.83673e-09,1.83741e-09,1.8365e-09,1.83855e-09,1.83741e-09,1.83378e-09,1.83605e-09,1.83696e-09,1.83719e-09,1.83446e-09,1.83332e-09,1.83264e-09,1.82468e-09,1.82536e-09,1.83628e-09,1.82855e-09,1.83014e-09,1.83037e-09,1.82241e-09,1.8149e-09,1.80604e-09,1.78921e-09,1.78421e-09,1.75783e-09,1.75852e-09,1.75624e-09,1.75874e-09,1.74123e-09,1.73987e-09,1.6903e-09,1.29649e-09,6.49383e-10,3.75168e-10,1.87129e-10,1.19145e-10,1.15961e-10,1.08003e-10,1.00272e-10,1.08685e-10,1.39381e-10
