,X,Y,Z(intensidade)
770,9,-25,-8.41288e-12
771,8,-25,-8.86763e-12
772,7,-25,-1.06866e-11
773,6,-25,-2.50112e-11
774,5,-25,-2.93314e-11
775,4,-25,-2.56933e-11
776,3,-25,-1.88721e-11
777,2,-25,-1.54615e-11
778,1,-25,-1.56889e-11
779,0,-25,-1.86448e-11
780,0,-26,-2.02364e-11
781,1,-26,-2.04637e-11
782,2,-26,-2.02364e-11
783,3,-26,-2.02364e-11
784,4,-26,-1.819e-11
785,5,-26,-1.56889e-11
786,6,-26,-1.79626e-11
787,7,-26,-2.50112e-11
788,8,-26,-3.16052e-11
789,9,-26,-3.34242e-11
790,10,-26,-1.97816e-11
791,11,-26,-1.54615e-11
792,12,-26,-1.65984e-11
793,13,-26,-1.86448e-11
794,14,-26,-2.13732e-11
795,15,-26,-2.22827e-11
796,16,-26,-2.41017e-11
797,17,-26,-2.5466e-11
798,18,-26,-2.70576e-11
799,19,-26,-3.06957e-11
800,20,-26,-3.50158e-11
801,21,-26,-3.75169e-11
802,22,-26,-3.88811e-11
803,23,-26,-3.38789e-11
804,24,-26,-2.5466e-11
805,25,-26,-2.79671e-11
806,26,-26,-4.38833e-11
807,27,-26,-4.79761e-11
808,28,-26,-4.07001e-11
809,29,-26,-3.43336e-11
810,29,-27,-3.4561e-11
811,28,-27,-3.56979e-11
812,27,-27,-3.54705e-11
813,26,-27,-3.75169e-11
814,25,-27,-4.25191e-11
815,24,-27,-5.00224e-11
816,23,-27,-4.04727e-11
817,22,-27,-2.88766e-11
818,21,-27,-3.16052e-11
819,20,-27,-3.75169e-11
820,19,-27,-4.07001e-11
821,18,-27,-4.11549e-11
822,17,-27,-3.79716e-11
823,16,-27,-3.43336e-11
824,15,-27,-3.13778e-11
825,14,-27,-3.00135e-11
826,13,-27,-2.93314e-11
827,12,-27,-2.66028e-11
828,11,-27,-2.70576e-11
829,10,-27,-2.59207e-11
830,9,-27,-2.25101e-11
831,8,-27,-2.06911e-11
832,7,-27,-2.29649e-11
833,6,-27,-3.31968e-11
834,5,-27,-3.54705e-11
835,4,-27,-3.04683e-11
836,3,-27,-2.20554e-11
837,2,-27,-1.79626e-11
838,1,-27,-1.86448e-11
839,0,-27,-2.13732e-11
840,0,-28,-2.1828e-11
841,1,-28,-2.38743e-11
842,2,-28,-2.3647e-11
843,3,-28,-2.31922e-11
844,4,-28,-2.13732e-11
845,5,-28,-2.0009e-11
846,6,-28,-2.16006e-11
847,7,-28,-2.7285e-11
848,8,-28,-3.38789e-11
849,9,-28,-3.79716e-11
850,10,-28,-2.95588e-11
851,11,-28,-2.38743e-11
852,12,-28,-2.7285e-11
853,13,-28,-2.95588e-11
854,14,-28,-3.11504e-11
855,15,-28,-3.04683e-11
856,16,-28,-3.13778e-11
857,17,-28,-3.29694e-11
858,18,-28,-3.43336e-11
859,19,-28,-3.59253e-11
860,20,-28,-3.88811e-11
861,21,-28,-3.93359e-11
862,22,-28,-4.0018e-11
863,23,-28,-3.75169e-11
864,24,-28,-3.31968e-11
865,25,-28,-3.29694e-11
866,26,-28,-4.32012e-11
867,27,-28,-4.84308e-11
868,28,-28,-4.25191e-11
869,29,-28,-3.47884e-11
870,29,-29,-3.04683e-11
871,28,-29,-3.00135e-11
872,27,-29,-3.06957e-11
873,26,-29,-3.41063e-11
874,25,-29,-4.04727e-11
875,24,-29,-4.57023e-11
876,23,-29,-4.52476e-11
