,X,Y,Z(intensidade)
446,46,-8,1.72896e-09
447,47,-8,1.80149e-09
448,48,-8,1.83855e-09
449,49,-8,1.84674e-09
450,49,-9,1.84674e-09
451,48,-9,1.84924e-09
452,47,-9,1.84719e-09
453,46,-9,1.84333e-09
454,45,-9,1.84105e-09
455,44,-9,1.80354e-09
456,43,-9,1.72782e-09
457,42,-9,1.57957e-09
458,41,-9,1.1537e-09
459,40,-9,5.18643e-10
460,39,-9,2.01909e-10
461,38,-9,7.04863e-11
462,37,-9,2.29649e-11
463,36,-9,-6.82124e-13
464,35,-9,-1.13687e-11
465,34,-9,-2.04637e-11
466,33,-9,-2.63755e-11
467,32,-9,-2.93314e-11
468,31,-9,-2.95588e-11
469,30,-9,-2.68302e-11
470,29,-9,-2.7285e-11
471,28,-9,-2.68302e-11
472,27,-9,-2.63755e-11
473,26,-9,-2.52386e-11
474,25,-9,-2.34196e-11
475,24,-9,-2.31922e-11
476,23,-9,-2.09185e-11
477,22,-9,-2.20554e-11
478,21,-9,-2.50112e-11
479,20,-9,-1.75079e-11
480,19,-9,-9.54975e-12
481,18,-9,-1.04592e-11
482,17,-9,-9.095e-12
483,16,-9,-6.59386e-12
484,15,-9,-6.59386e-12
485,14,-9,-4.77487e-12
486,13,-9,-4.32013e-12
487,12,-9,-6.82124e-12
488,11,-9,-2.45565e-11
489,10,-9,-6.32103e-11
490,9,-9,-8.09455e-11
491,8,-9,-9.45879e-11
492,7,-9,-6.59388e-11
493,6,-9,-3.41063e-11
494,5,-9,-1.00045e-11
495,4,-9,2.50112e-12
496,3,-9,-2.7285e-12
497,2,-9,-6.59386e-12
498,1,-9,-3.41062e-12
499,0,-9,-4.5475e-12
500,0,-10,-6.82124e-12
501,1,-10,-1.25056e-11
502,2,-10,-1.38698e-11
503,3,-10,-1.20509e-11
504,4,-10,-1.0914e-11
505,5,-10,-1.00045e-11
506,6,-10,-6.36649e-12
507,7,-10,-1.36425e-12
508,8,-10,1.819e-12
509,9,-10,7.04861e-12
510,10,-10,1.00045e-11
511,11,-10,1.11414e-11
512,12,-10,8.18551e-12
513,13,-10,4.77487e-12
514,14,-10,2.27375e-13
515,15,-10,-6.36649e-12
516,16,-10,-7.73076e-12
517,17,-10,-8.86763e-12
518,18,-10,-1.00045e-11
519,19,-10,-8.86763e-12
520,20,-10,-9.77712e-12
521,21,-10,-1.15961e-11
522,22,-10,-1.15961e-11
523,23,-10,-1.6371e-11
524,24,-10,-2.45565e-11
525,25,-10,-2.3647e-11
526,26,-10,-2.25101e-11
527,27,-10,-2.47838e-11
528,28,-10,-2.81944e-11
529,29,-10,-2.93314e-11
530,30,-10,-2.70576e-11
531,31,-10,-2.31922e-11
532,32,-10,-1.95542e-11
533,33,-10,-1.88721e-11
534,34,-10,-2.50112e-11
535,35,-10,-2.86492e-11
536,36,-10,-2.56933e-11
537,37,-10,-2.11459e-11
538,38,-10,-1.40972e-11
539,39,-10,-9.09502e-13
540,40,-10,1.90995e-11
541,41,-10,6.34377e-11
542,42,-10,1.82127e-10
543,43,-10,4.78625e-10
544,44,-10,1.01887e-09
545,45,-10,1.55956e-09
546,46,-10,1.72373e-09
547,47,-10,1.80172e-09
548,48,-10,1.83832e-09
549,49,-10,1.83991e-09
550,49,-11,1.84674e-09
551,48,-11,1.84469e-09
552,47,-11,1.84537e-09
553,46,-11,1.84151e-09
554,45,-11,1.84219e-09
555,44,-11,1.80058e-09
556,43,-11,1.72736e-09
557,42,-11,1.57821e-09
558,41,-11,1.17416e-09
559,40,-11,5.60934e-10
560,39,-11,2.34651e-10
561,38,-11,8.20823e-11
562,37,-11,2.79671e-11
