,X,Y,Z(intensidade)
395,4,-3,0.000122071
396,3,-3,0.000122071
397,2,-3,0.000114441
398,1,-3,0.000106812
399,0,-3,9.91826e-05
400,0,-4,9.91826e-05
401,1,-4,9.91826e-05
402,2,-4,9.91826e-05
403,3,-4,9.91826e-05
404,4,-4,9.91826e-05
405,5,-4,9.91826e-05
406,6,-4,9.91826e-05
407,7,-4,9.91826e-05
408,8,-4,0.000106812
409,9,-4,0.000114441
410,10,-4,0.000114441
411,11,-4,0.000122071
412,12,-4,0.000122071
413,13,-4,0.000122071
414,14,-4,0.000122071
415,15,-4,0.000114441
416,16,-4,9.91826e-05
417,17,-4,9.15532e-05
418,18,-4,9.15532e-05
419,19,-4,9.91826e-05
420,20,-4,0.000114441
421,21,-4,0.000122071
422,22,-4,0.00013733
423,23,-4,0.000144959
424,24,-4,0.000152589
425,25,-4,0.000160218
426,26,-4,0.000175477
427,27,-4,0.000190736
428,28,-4,0.000205995
429,29,-4,0.000213624
430,30,-4,0.000221253
431,31,-4,0.000228883
432,32,-4,0.000244142
433,33,-4,0.000259401
434,34,-4,0.000267031
435,35,-4,0.00027466
436,36,-4,0.000289919
437,37,-4,0.000297548
438,38,-4,0.000305178
439,39,-4,0.000312807
440,40,-4,0.000312807
441,41,-4,0.000320436
442,42,-4,0.000328066
443,43,-4,0.000328066
444,44,-4,0.000335695
445,45,-4,0.000343325
446,46,-4,0.000350954
447,47,-4,0.000350954
448,48,-4,0.000350954
449,49,-4,0.000358583
450,50,-4,0.000358583
451,51,-4,0.000358583
452,52,-4,0.000366213
453,53,-4,0.000366213
454,54,-4,0.000373842
455,55,-4,0.000373842
456,56,-4,0.000381472
457,57,-4,0.000381472
458,58,-4,0.000381472
459,59,-4,0.000389101
460,60,-4,0.000389101
461,61,-4,0.000389101
462,62,-4,0.00039673
463,63,-4,0.00040436
464,64,-4,0.000411989
465,65,-4,0.000411989
466,66,-4,0.00040436
467,67,-4,0.00039673
468,68,-4,0.00039673
469,69,-4,0.00039673
470,70,-4,0.00040436
471,71,-4,0.000411989
472,72,-4,0.000419619
473,73,-4,0.000419619
474,74,-4,0.000419619
475,75,-4,0.000419619
476,76,-4,0.000419619
477,77,-4,0.000419619
478,78,-4,0.000427248
479,79,-4,0.000434877
480,80,-4,0.000434877
481,81,-4,0.000442507
482,82,-4,0.000442507
483,83,-4,0.000442507
484,84,-4,0.000434877
485,85,-4,0.000434877
486,86,-4,0.000427248
487,87,-4,0.000427248
488,88,-4,0.000434877
489,89,-4,0.000434877
490,90,-4,0.000434877
491,91,-4,0.000434877
492,92,-4,0.000434877
493,93,-4,0.000434877
494,94,-4,0.000434877
495,95,-4,0.000427248
496,96,-4,0.000427248
497,97,-4,0.000434877
498,98,-4,0.000442507
499,99,-4,0.000450136
500,99,-5,0.000450136
501,98,-5,0.000442507
502,97,-5,0.000434877
503,96,-5,0.000434877
504,95,-5,0.000434877
505,94,-5,0.000434877
506,93,-5,0.000442507
507,92,-5,0.000442507
508,91,-5,0.000442507
509,90,-5,0.000427248
510,89,-5,0.000419619
511,88,-5,0.000419619
512,87,-5,0.000419619
513,86,-5,0.000419619
514,85,-5,0.000419619
515,84,-5,0.000419619
516,83,-5,0.00040436
517,82,-5,0.000419619
518,81,-5,0.000411989
519,80,-5,0.000389101
520,79,-5,0.00039673
521,78,-5,0.000389101
522,77,-5,0.00039673
523,76,-5,0.000419619
524,75,-5,0.000419619
525,74,-5,0.000419619
526,73,-5,0.000419619
527,72,-5,0.00039673
528,71,-5,0.000389101
529,70,-5,0.000389101
530,69,-5,0.00039673
531,68,-5,0.000411989
532,67,-5,0.000411989
533,66,-5,0.00040436
534,65,-5,0.000389101
535,64,-5,0.000373842
536,63,-5,0.000366213
537,62,-5,0.000366213
538,61,-5,0.000366213
539,60,-5,0.000373842
540,59,-5,0.000389101
541,58,-5,0.000381472
542,57,-5,0.000389101
543,56,-5,0.000373842
544,55,-5,0.000366213
545,54,-5,0.000366213
546,53,-5,0.000366213
547,52,-5,0.000366213
548,51,-5,0.000366213
549,50,-5,0.000373842
550,49,-5,0.000373842
551,48,-5,0.000366213
552,47,-5,0.000366213
553,46,-5,0.000358583
554,45,-5,0.000350954
555,44,-5,0.000350954
556,43,-5,0.000350954
557,42,-5,0.000350954
558,41,-5,0.000343325
559,40,-5,0.000343325
560,39,-5,0.000335695
561,38,-5,0.000335695
562,37,-5,0.000328066
563,36,-5,0.000328066
564,35,-5,0.000320436
565,34,-5,0.000312807
566,33,-5,0.000312807
567,32,-5,0.000305178
568,31,-5,0.000305178
569,30,-5,0.000289919
570,29,-5,0.000282289
571,28,-5,0.000267031
572,27,-5,0.000259401
573,26,-5,0.000251772
574,25,-5,0.000236512
575,24,-5,0.000228883
576,23,-5,0.000221253
577,22,-5,0.000205995
578,21,-5,0.000198365
579,20,-5,0.000183106
580,19,-5,0.000175477
581,18,-5,0.000167848
582,17,-5,0.000152589
583,16,-5,0.000144959
584,15,-5,0.00013733
585,14,-5,0.000129701
586,13,-5,0.000122071
587,12,-5,0.000114441
588,11,-5,9.91826e-05
589,10,-5,9.91826e-05
590,9,-5,0.000106812
591,8,-5,0.000122071
592,7,-5,0.000129701
593,6,-5,0.000129701
594,5,-5,0.000122071
595,4,-5,0.000122071
596,3,-5,0.000114441
597,2,-5,0.000114441
598,1,-5,0.000106812
599,0,-5,9.91826e-05
600,0,-6,9.91826e-05
601,1,-6,9.91826e-05
602,2,-6,9.91826e-05
603,3,-6,9.91826e-05
604,4,-6,9.91826e-05
605,5,-6,9.91826e-05
606,6,-6,9.91826e-05
607,7,-6,0.000106812
608,8,-6,0.000114441
609,9,-6,0.000114441
610,10,-6,0.000122071
611,11,-6,0.000122071
612,12,-6,0.000122071
613,13,-6,0.000122071
614,14,-6,0.000122071
615,15,-6,0.000106812
616,16,-6,9.91826e-05
617,17,-6,9.15532e-05
618,18,-6,9.91826e-05
619,19,-6,0.000114441
620,20,-6,0.000122071
621,21,-6,0.00013733
622,22,-6,0.000144959
623,23,-6,0.000152589
624,24,-6,0.000160218
625,25,-6,0.000167848
626,26,-6,0.000183106
627,27,-6,0.000198365
628,28,-6,0.000205995
629,29,-6,0.000213624
630,30,-6,0.000228883
631,31,-6,0.000236512
632,32,-6,0.000251772
633,33,-6,0.000259401
634,34,-6,0.000267031
635,35,-6,0.000282289
636,36,-6,0.000289919
637,37,-6,0.000305178
638,38,-6,0.000312807
639,39,-6,0.000312807
640,40,-6,0.000312807
